study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJEB47870	ERP132183	SAMEA9991173	ERS7669432	ERX6535560	ERR6913296	ERA6551788	256318	metagenome	ILLUMINA	Illumina NovaSeq 6000	NEBNext Ultra II Library Preparation for Illumina	300	PAIRED	OTHER	METAGENOMIC	unspecified	1611562	190793980	UNIVERSITY OF CALGARY	2021-10-12	2021-10-12	Illumina NovaSeq 6000 paired end sequencing	Analysis of diversity, co-pathogens, and metagenomics of COVID-19 patients	ena-STUDY-UNIVERSITY OF CALGARY-02-10-2021-05:39:36:575-661	ena-EXPERIMENT-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:206-196	ena-RUN-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:206-196	46513059;47576819	94430372d3d988f466fc3bceb4f47103;4f2eeb5d81c32a1c9d2376aeb1f11fa7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/006/ERR6913296/ERR6913296_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/006/ERR6913296/ERR6913296_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/006/ERR6913296/ERR6913296_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/006/ERR6913296/ERR6913296_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/006/ERR6913296/ERR6913296_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/006/ERR6913296/ERR6913296_2.fastq.gz	44045773;45136295	21688f1676d180e630a19c8f4a905f0b;575dc340923928652fbbe8d181b233a2	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913296/P339_DNA_L001_74625_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913296/P339_DNA_L001_74625_reads_nh_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913296/P339_DNA_L001_74625_reads_nh_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913296/P339_DNA_L001_74625_reads_nh_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913296/P339_DNA_L001_74625_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913296/P339_DNA_L001_74625_reads_nh_R2.fastq.gz	FASTQ;FASTQ									Meta_DCM196		Metagenomics COVID-19	0	2021-10-06
PRJEB47870	ERP132183	SAMEA9991174	ERS7669433	ERX6535561	ERR6913297	ERA6551788	256318	metagenome	ILLUMINA	Illumina NovaSeq 6000	NEBNext Ultra II Library Preparation for Illumina	300	PAIRED	OTHER	METAGENOMIC	unspecified	2133850	235966437	UNIVERSITY OF CALGARY	2021-11-25	2021-11-25	Illumina NovaSeq 6000 paired end sequencing	Analysis of diversity, co-pathogens, and metagenomics of COVID-19 patients	ena-STUDY-UNIVERSITY OF CALGARY-02-10-2021-05:39:36:575-661	ena-EXPERIMENT-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:206-197	ena-RUN-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:206-197	58665394;60470537	ceb7d234bd29f56bbc4d4c241c247d43;fbbcdeebcd5281b5c7969f5052c723ad	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/007/ERR6913297/ERR6913297_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/007/ERR6913297/ERR6913297_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/007/ERR6913297/ERR6913297_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/007/ERR6913297/ERR6913297_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/007/ERR6913297/ERR6913297_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/007/ERR6913297/ERR6913297_2.fastq.gz	55413890;57268651	cfb2e1e1e6ab110a88837a2ba36d7598;038dd365666170af55c319c60382f112	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913297/P344_DNA_L001_74623_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913297/P344_DNA_L001_74623_reads_nh_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913297/P344_DNA_L001_74623_reads_nh_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913297/P344_DNA_L001_74623_reads_nh_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913297/P344_DNA_L001_74623_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913297/P344_DNA_L001_74623_reads_nh_R2.fastq.gz	FASTQ;FASTQ									Meta_DCM197		Metagenomics COVID-19	0	2021-10-06
PRJEB47870	ERP132183	SAMEA9991175	ERS7669434	ERX6535562	ERR6913298	ERA6551788	256318	metagenome	ILLUMINA	Illumina NovaSeq 6000	NEBNext Ultra II Library Preparation for Illumina	300	PAIRED	OTHER	METAGENOMIC	unspecified	364136	42164435	UNIVERSITY OF CALGARY	2021-11-25	2021-11-25	Illumina NovaSeq 6000 paired end sequencing	Analysis of diversity, co-pathogens, and metagenomics of COVID-19 patients	ena-STUDY-UNIVERSITY OF CALGARY-02-10-2021-05:39:36:575-661	ena-EXPERIMENT-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:206-198	ena-RUN-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:206-198	10349494;10593987	6eb9b229c360f876fb07ed23b75216c8;ee0d69979aad0e9438354844169aa31c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/008/ERR6913298/ERR6913298_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/008/ERR6913298/ERR6913298_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/008/ERR6913298/ERR6913298_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/008/ERR6913298/ERR6913298_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/008/ERR6913298/ERR6913298_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/008/ERR6913298/ERR6913298_2.fastq.gz	9860924;10113766	ae87df281692ca74df11a19a0fd703f4;3123d78dbb48634b0c6f1b856012a758	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913298/P348_DNA_L001_74621_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913298/P348_DNA_L001_74621_reads_nh_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913298/P348_DNA_L001_74621_reads_nh_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913298/P348_DNA_L001_74621_reads_nh_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913298/P348_DNA_L001_74621_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913298/P348_DNA_L001_74621_reads_nh_R2.fastq.gz	FASTQ;FASTQ									Meta_DCM198		Metagenomics COVID-19	0	2021-10-06
PRJEB47870	ERP132183	SAMEA9991176	ERS7669435	ERX6535563	ERR6913299	ERA6551788	256318	metagenome	ILLUMINA	Illumina NovaSeq 6000	NEBNext Ultra II Library Preparation for Illumina	300	PAIRED	OTHER	METAGENOMIC	unspecified	701766	81843747	UNIVERSITY OF CALGARY	2021-11-25	2021-11-25	Illumina NovaSeq 6000 paired end sequencing	Analysis of diversity, co-pathogens, and metagenomics of COVID-19 patients	ena-STUDY-UNIVERSITY OF CALGARY-02-10-2021-05:39:36:575-661	ena-EXPERIMENT-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:206-199	ena-RUN-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:206-199	20142759;20785153	488588ac54c572e2cddf82e14646e321;6964a7568032d91066805f3ac3d5fdf2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/009/ERR6913299/ERR6913299_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/009/ERR6913299/ERR6913299_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/009/ERR6913299/ERR6913299_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/009/ERR6913299/ERR6913299_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/009/ERR6913299/ERR6913299_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/009/ERR6913299/ERR6913299_2.fastq.gz	19159279;19822738	e7a865b961cff65c90f5f35359930f19;70e6b132cd3c9d85f16328d912358285	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913299/P351_DNA_L001_74619_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913299/P351_DNA_L001_74619_reads_nh_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913299/P351_DNA_L001_74619_reads_nh_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913299/P351_DNA_L001_74619_reads_nh_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913299/P351_DNA_L001_74619_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913299/P351_DNA_L001_74619_reads_nh_R2.fastq.gz	FASTQ;FASTQ									Meta_DCM199		Metagenomics COVID-19	0	2021-10-06
PRJEB47870	ERP132183	SAMEA9991177	ERS7669436	ERX6535564	ERR6913300	ERA6551788	256318	metagenome	ILLUMINA	Illumina NovaSeq 6000	NEBNext Ultra II Library Preparation for Illumina	300	PAIRED	OTHER	METAGENOMIC	unspecified	1700124	214358045	UNIVERSITY OF CALGARY	2021-11-25	2021-11-25	Illumina NovaSeq 6000 paired end sequencing	Analysis of diversity, co-pathogens, and metagenomics of COVID-19 patients	ena-STUDY-UNIVERSITY OF CALGARY-02-10-2021-05:39:36:575-661	ena-EXPERIMENT-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:206-200	ena-RUN-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:206-200	51716909;53459710	338fd1d25d4556c638a14535c4323c44;c5ad59a9854a6f84e1a1ab39ef060ea1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/000/ERR6913300/ERR6913300_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/000/ERR6913300/ERR6913300_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/000/ERR6913300/ERR6913300_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/000/ERR6913300/ERR6913300_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/000/ERR6913300/ERR6913300_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/000/ERR6913300/ERR6913300_2.fastq.gz	49123525;50903318	a3a563bf3402e43917d0545574bd53bb;46c4716f47db6f344b42665d0c2f465e	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913300/P356_DNA_L001_74617_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913300/P356_DNA_L001_74617_reads_nh_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913300/P356_DNA_L001_74617_reads_nh_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913300/P356_DNA_L001_74617_reads_nh_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913300/P356_DNA_L001_74617_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913300/P356_DNA_L001_74617_reads_nh_R2.fastq.gz	FASTQ;FASTQ									Meta_DCM200		Metagenomics COVID-19	0	2021-10-06
PRJEB47870	ERP132183	SAMEA9991178	ERS7669437	ERX6535565	ERR6913301	ERA6551788	256318	metagenome	ILLUMINA	Illumina NovaSeq 6000	NEBNext Ultra II Library Preparation for Illumina	300	PAIRED	OTHER	METAGENOMIC	unspecified	907928	109436568	UNIVERSITY OF CALGARY	2021-11-25	2021-11-25	Illumina NovaSeq 6000 paired end sequencing	Analysis of diversity, co-pathogens, and metagenomics of COVID-19 patients	ena-STUDY-UNIVERSITY OF CALGARY-02-10-2021-05:39:36:575-661	ena-EXPERIMENT-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:206-201	ena-RUN-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:206-201	26271574;27091941	7025d17d2ddd38d38c96433ef847fc78;69542af3af2c3ceb4817314567714c36	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/001/ERR6913301/ERR6913301_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/001/ERR6913301/ERR6913301_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/001/ERR6913301/ERR6913301_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/001/ERR6913301/ERR6913301_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/001/ERR6913301/ERR6913301_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/001/ERR6913301/ERR6913301_2.fastq.gz	24935611;25780718	67ac39263c1d1b734373504ca39f9a5f;7b10e5a3c9461c4db1c3815eca3f1c98	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913301/P363_DNA_L001_74615_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913301/P363_DNA_L001_74615_reads_nh_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913301/P363_DNA_L001_74615_reads_nh_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913301/P363_DNA_L001_74615_reads_nh_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913301/P363_DNA_L001_74615_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913301/P363_DNA_L001_74615_reads_nh_R2.fastq.gz	FASTQ;FASTQ									Meta_DCM201		Metagenomics COVID-19	0	2021-10-06
PRJEB47870	ERP132183	SAMEA9991179	ERS7669438	ERX6535566	ERR6913302	ERA6551788	256318	metagenome	ILLUMINA	Illumina NovaSeq 6000	NEBNext Ultra II Library Preparation for Illumina	300	PAIRED	OTHER	METAGENOMIC	unspecified	512450	64951345	UNIVERSITY OF CALGARY	2021-10-12	2021-10-12	Illumina NovaSeq 6000 paired end sequencing	Analysis of diversity, co-pathogens, and metagenomics of COVID-19 patients	ena-STUDY-UNIVERSITY OF CALGARY-02-10-2021-05:39:36:575-661	ena-EXPERIMENT-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:206-202	ena-RUN-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:206-202	15699426;16266523	56fa8b340f3cdd3b0e73d4860c4ebbf1;5234d2fcc7cea371a460ac40905ee057	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/002/ERR6913302/ERR6913302_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/002/ERR6913302/ERR6913302_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/002/ERR6913302/ERR6913302_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/002/ERR6913302/ERR6913302_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/002/ERR6913302/ERR6913302_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/002/ERR6913302/ERR6913302_2.fastq.gz	15067587;15646450	d41c6edbe98bb346d4754b44c62969f2;27b6f605f010a7aac5a6818309edfd15	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913302/P368_DNA_L001_74613_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913302/P368_DNA_L001_74613_reads_nh_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913302/P368_DNA_L001_74613_reads_nh_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913302/P368_DNA_L001_74613_reads_nh_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913302/P368_DNA_L001_74613_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913302/P368_DNA_L001_74613_reads_nh_R2.fastq.gz	FASTQ;FASTQ									Meta_DCM202		Metagenomics COVID-19	0	2021-10-06
PRJEB47870	ERP132183	SAMEA9991180	ERS7669439	ERX6535567	ERR6913303	ERA6551788	256318	metagenome	ILLUMINA	Illumina NovaSeq 6000	NEBNext Ultra II Library Preparation for Illumina	300	PAIRED	OTHER	METAGENOMIC	unspecified	2139748	273445588	UNIVERSITY OF CALGARY	2021-11-26	2021-11-26	Illumina NovaSeq 6000 paired end sequencing	Analysis of diversity, co-pathogens, and metagenomics of COVID-19 patients	ena-STUDY-UNIVERSITY OF CALGARY-02-10-2021-05:39:36:575-661	ena-EXPERIMENT-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:206-203	ena-RUN-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:206-203	65754230;67712909	62e4c53efa64e34d5ed3e9d0d136cbeb;79c37c1ef49a2b142473416fa45860ea	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/003/ERR6913303/ERR6913303_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/003/ERR6913303/ERR6913303_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/003/ERR6913303/ERR6913303_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/003/ERR6913303/ERR6913303_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/003/ERR6913303/ERR6913303_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/003/ERR6913303/ERR6913303_2.fastq.gz	62479835;64456051	49b44be4ddf2535fa8fdbb11abf1ce50;6a5b5c817d0d5f2e966d267d0fca576f	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913303/P369_DNA_L001_74611_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913303/P369_DNA_L001_74611_reads_nh_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913303/P369_DNA_L001_74611_reads_nh_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913303/P369_DNA_L001_74611_reads_nh_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913303/P369_DNA_L001_74611_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913303/P369_DNA_L001_74611_reads_nh_R2.fastq.gz	FASTQ;FASTQ									Meta_DCM203		Metagenomics COVID-19	0	2021-10-06
PRJEB47870	ERP132183	SAMEA9991181	ERS7669440	ERX6535568	ERR6913304	ERA6551788	256318	metagenome	ILLUMINA	Illumina NovaSeq 6000	NEBNext Ultra II Library Preparation for Illumina	300	PAIRED	OTHER	METAGENOMIC	unspecified	699496	84326236	UNIVERSITY OF CALGARY	2021-10-12	2021-10-12	Illumina NovaSeq 6000 paired end sequencing	Analysis of diversity, co-pathogens, and metagenomics of COVID-19 patients	ena-STUDY-UNIVERSITY OF CALGARY-02-10-2021-05:39:36:575-661	ena-EXPERIMENT-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:206-204	ena-RUN-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:206-204	20521002;21102438	d7610a539ae761ed3bc072bab2013f06;6748d6ac5d41ddf620abe5e00ce25221	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/004/ERR6913304/ERR6913304_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/004/ERR6913304/ERR6913304_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/004/ERR6913304/ERR6913304_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/004/ERR6913304/ERR6913304_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/004/ERR6913304/ERR6913304_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/004/ERR6913304/ERR6913304_2.fastq.gz	19616396;20207048	04c536471fe2515de6a187a459309cfa;e292e0c7b33e3e57c680c5925a84bbfe	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913304/P374_DNA_L001_74609_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913304/P374_DNA_L001_74609_reads_nh_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913304/P374_DNA_L001_74609_reads_nh_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913304/P374_DNA_L001_74609_reads_nh_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913304/P374_DNA_L001_74609_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913304/P374_DNA_L001_74609_reads_nh_R2.fastq.gz	FASTQ;FASTQ									Meta_DCM204		Metagenomics COVID-19	0	2021-10-06
PRJEB47870	ERP132183	SAMEA9991182	ERS7669441	ERX6535569	ERR6913305	ERA6551788	256318	metagenome	ILLUMINA	Illumina NovaSeq 6000	NEBNext Ultra II Library Preparation for Illumina	300	PAIRED	OTHER	METAGENOMIC	unspecified	1874096	231172016	UNIVERSITY OF CALGARY	2021-11-26	2021-11-26	Illumina NovaSeq 6000 paired end sequencing	Analysis of diversity, co-pathogens, and metagenomics of COVID-19 patients	ena-STUDY-UNIVERSITY OF CALGARY-02-10-2021-05:39:36:575-661	ena-EXPERIMENT-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:206-205	ena-RUN-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:206-205	55250695;57025304	b787d8e2b575d5c40ae1987a09112aea;ed66a3f7b25b2b9b84914d84d50bc503	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/005/ERR6913305/ERR6913305_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/005/ERR6913305/ERR6913305_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/005/ERR6913305/ERR6913305_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/005/ERR6913305/ERR6913305_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/005/ERR6913305/ERR6913305_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/005/ERR6913305/ERR6913305_2.fastq.gz	52421937;54266413	39cf5de89e034be85edc6fb0f4fe5646;4a97472074a3ee4ea85fc486e95d9afe	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913305/P105_DNA_L001_1_74670_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913305/P105_DNA_L001_1_74670_reads_nh_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913305/P105_DNA_L001_1_74670_reads_nh_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913305/P105_DNA_L001_1_74670_reads_nh_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913305/P105_DNA_L001_1_74670_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913305/P105_DNA_L001_1_74670_reads_nh_R2.fastq.gz	FASTQ;FASTQ									Meta_DCM205		Metagenomics COVID-19	0	2021-10-06
PRJEB47870	ERP132183	SAMEA9991183	ERS7669442	ERX6535570	ERR6913306	ERA6551788	256318	metagenome	ILLUMINA	Illumina NovaSeq 6000	NEBNext Ultra II Library Preparation for Illumina	300	PAIRED	OTHER	METAGENOMIC	unspecified	744842	94165916	UNIVERSITY OF CALGARY	2021-10-12	2021-10-12	Illumina NovaSeq 6000 paired end sequencing	Analysis of diversity, co-pathogens, and metagenomics of COVID-19 patients	ena-STUDY-UNIVERSITY OF CALGARY-02-10-2021-05:39:36:575-661	ena-EXPERIMENT-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:206-206	ena-RUN-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:206-206	22542250;23307067	af2de303dc2d2dc501d1cd3f66b7c0c7;d137f97042f33fc070ffd739434e2b59	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/006/ERR6913306/ERR6913306_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/006/ERR6913306/ERR6913306_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/006/ERR6913306/ERR6913306_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/006/ERR6913306/ERR6913306_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/006/ERR6913306/ERR6913306_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/006/ERR6913306/ERR6913306_2.fastq.gz	21482094;22270432	ccf373b97a0c7e6d107b493c690719f0;0a4c0adbd3120eba3516f9f87db90621	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913306/P113_DNA_L001_74662_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913306/P113_DNA_L001_74662_reads_nh_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913306/P113_DNA_L001_74662_reads_nh_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913306/P113_DNA_L001_74662_reads_nh_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913306/P113_DNA_L001_74662_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913306/P113_DNA_L001_74662_reads_nh_R2.fastq.gz	FASTQ;FASTQ									Meta_DCM206		Metagenomics COVID-19	0	2021-10-06
